     -0.43301539      -4.06233693      -2.57783089
      0.33376823      -2.51089914      -0.56413646
      2.19789019       1.79150772      -6.22057053
     -5.54207407      -6.67031148       0.90443359
      1.55830645       3.60876927       0.82573157
     -8.97030783       9.06497615       3.01693726
      0.11594261       1.63237776      -3.54775056
      0.49188130      -2.30431592       5.10421585
      9.39782936       1.01033975       9.38066853
     -0.09520421       2.11575332       6.05647844
      0.50784184       4.23521256       0.45018549
      1.82387726       1.92996696       1.51735287
     -3.96594574      -4.16187638       3.70516444
     -4.64305279      -6.03237455       3.01985047
     -8.22728504       6.56317922      -0.16821168
     -1.60751403       3.48451315       2.70401829
     -2.55360053      -7.14545975      -1.56933999
      1.08392043       0.15449798      -0.67882288
     -0.44495812       1.67607335       2.24017435
      0.53899507      -1.23156875      -3.83056743
      9.17481477      -4.94849621      -3.52603047
     -0.53757233       1.25757559       1.39398202
      2.42849578       0.76712564      -2.41737143
      1.17001739      -0.44777763       1.61495814
      2.90350885       0.06076959      -8.14793294
      3.53941330       0.19510206      -3.35217196
      2.64025059       6.88796593      -1.38708167
      1.70327652      -4.12617020       2.73200990
      2.13004040       2.90011917      -2.11198570
     -1.83266199       3.77880215      -4.99541976
     -1.22567020      -2.70575649       0.18564359
      0.68238236      -3.74105024      -1.76524238
     -1.43903472       0.85742331       0.33784791
     31.76433151       0.36144456      18.58213944
      7.61831144       6.60852941      -2.66774679
     33.81170313       6.41288940      -8.05692388
     -7.45348150      -0.98114589      -6.57598809
    -19.27289320       2.97913492     -12.61651839
    -25.64662002      32.99548539     -20.88725801
     -2.69756878     -20.41456823      -4.87263530
      3.69765379      17.39540180     -13.21154539
    -20.15358554      12.11194362      24.04051721
    -13.74956380      -4.07358176      33.42088850
    -14.09110894      12.12941470      20.64551414
     -1.58567272      21.88811642       4.57785125
    -28.50054388     -15.90985642      20.61502424
     -7.26581488     -10.06019212       0.84050914
    -18.15138847     -17.27693675     -15.48495001
      8.59414283      -0.29398608      -3.14005390
    -16.30690680     -13.39679879       6.87724794
      2.09404599      -8.52143684     -26.51919632
     19.24970172      -4.45527156      15.64752442
     10.41063457      -5.10770984      -6.93059423
    -15.89661176      -0.04090861      26.73819267
      6.94227944      23.81960245      -3.87208853
     30.96975469       4.66660481      18.17656804
      3.78944720      32.92762108     -23.06815923
     -8.31111701       6.55684752       5.69254892
      1.70854108       9.94601670      -5.19158257
     14.88495280      19.89759766      21.10228968
     -2.15782093     -31.91883495       9.09542716
    -16.43856107      -2.81637735       5.57974922
     17.98723232      -4.89305515      -6.08184827
      7.42511639     -31.29654587     -25.49632720
    -14.37168100     -18.31037858       7.55287114
     -7.82884651      -1.42616297      -2.84858695
      1.07446355      -7.79793613      -3.55055187
    -16.92099476     -15.01899833      17.23121275
    -11.55381895      -7.59478168       5.70174282
     -1.38061749      -6.00455850     -29.05886437
      1.49610531      20.15178974      -1.05738981
    -15.53815042      -5.77674426      -6.36336386
    -23.92917004       1.55200753       1.85974454
     30.36260953       4.98464540      -8.03603417
     13.25359385      13.53743105     -25.78940653
     23.67620731       6.11179109      30.00669891
      8.05537918      12.37717523      -8.28944575
     -7.40492330      13.49178288     -12.06709111
      5.15061783      11.50929507      13.94263274
      7.63316376     -22.17266733     -22.12052495
    -19.94666911      15.37267474      27.65425159
      2.25123178      -2.50958882      -0.33265344
      2.55752633      12.22793707     -10.35645682
     11.17072757     -20.30655652      13.36012051
    -20.15696943      -9.15912176     -18.20686515
      5.29355691     -30.90732581      -0.36447083
    -34.78836344       1.02832380      -7.12702066
    -13.71996869      -0.18510200     -25.32137523
     -9.12329060      -9.92515957       7.18073648
     -3.62602140       9.60424345       4.89459091
     14.43360619     -17.45626788     -10.86652877
     -0.60849899       3.61172839       8.99908906
     17.11564932     -10.74438878     -11.97856350
     28.42191521     -27.49291075       8.21427555
      4.15325966      -4.73270481       0.19463884
    -15.59336638      -9.08651806      -3.97765517
    -13.54247519      -3.97655134      -3.51057827
     22.58772617      -3.23918231      22.90277681
      1.94502266       7.33945976      21.10690146
