      2.73330751       4.11222426      -3.01473836
      5.31751960      -4.39721810       0.76510776
     -0.99796558       2.43048597       0.18097414
     -2.15372727       2.36971971      -0.29161346
      2.57765631      -2.51846994      -2.86264768
     -1.89842326      -3.14907444      -0.41956496
     -6.43698771      -3.99891398       2.22253605
      2.60562274       7.03113804       2.77332858
     10.28547216       2.01471470      -1.09742431
     -1.48775325       2.65865776       1.12433898
      5.41608578       0.52599361      -1.58456149
     -4.72457311       4.75582065       0.19266995
     -0.19852585      -3.68855891      -7.74291774
     -4.54951256      -8.28255180       1.76058282
      5.40214754       0.54175400      -2.36758335
      2.11433454      -4.98357122       1.00536935
      0.26250197      -5.09695612      -1.14617023
      1.55535036      -6.07515589       7.63230932
     -2.91296606       3.91767172      -5.63781654
     -3.50268077       3.21826816       5.81586405
      1.61527820      -4.23230135      -0.38315462
      6.76250906       2.66928905       1.35665163
     -3.30075987      -0.78800286       4.81480330
     -1.68511791      -1.44373152       2.48963632
     -2.04404770       0.08972083      -4.67688898
      2.19384135      -1.72505333      -3.97259104
     -3.40948975       5.62214843       2.27052709
      2.42171549      -0.07848919      -3.37832614
     -3.83202099       2.05338519      -0.49199716
     -0.73408913       3.75536034       4.49477088
     -0.56450247       6.86082010      -7.26754576
     -1.46885086       5.51954791       3.45679351
     -1.88833468      -6.33105585      -0.23132007
      8.67420379       4.68763074      11.38630550
      8.33541733     -13.17324191      11.65938781
      8.47310393       0.67574503      21.69838964
     -0.50818591      11.77076996      -4.49606095
      0.00640903      -6.52160950      -0.37058503
    -23.08090141       4.79529327      -0.73798813
     13.97415484      11.45669269       0.98766013
     -4.35458268      28.31668608     -13.93729142
    -32.62518385     -10.90884972     -16.59757835
     -1.36116190      -6.46344827       5.78002282
      8.40851334      21.74504799     -10.77378750
     18.82305544      25.07271744      -0.71759663
     18.80288662       5.54847015      40.92104323
      1.83901868      -6.70058168       6.95386637
     -0.00528823      18.09373737      -6.20423587
     18.09573937      12.04158589      36.28974577
    -10.35400359       1.68596670       4.22216646
     -1.33743041       2.17308175      20.67682847
    -19.03230695     -17.20456501      14.26425137
     36.14076067     -13.28827286      12.18131976
      2.82134251       2.68027923      42.35222945
     12.51456431       8.87842356      26.65012603
     -9.59155193     -17.80256483     -13.18490737
    -10.41046120     -17.99673798      23.78877673
     12.02544790       8.03162599      23.91137918
    -11.50731422     -13.55034874      12.23989089
      1.28363135       7.98247551     -14.76090070
      5.83812012      12.69080003     -10.03844907
      6.86231811       9.17606580      -3.50269793
    -27.59091617       3.57241411       4.15440481
      7.73814638      18.72986783      -8.17480930
    -29.49560004     -13.62873275     -15.19393843
     27.14138623     -26.74931718       2.39919071
     16.74109019     -23.61441907     -14.71352213
     13.23286744     -27.73823063      -5.94374400
     -6.56032746     -15.26241358      30.36150300
      4.75434404       2.56616071     -18.94759878
    -32.92845064      16.98875425     -15.14254365
      2.71700711     -22.07294143       3.90322266
    -14.53285215      -1.31101246     -15.25899518
     22.07067951       2.86330250       2.29075041
      6.85942055       3.72746901     -12.88139337
    -11.99307145      -0.83098303      -7.84643571
    -23.37025893       4.76568269     -12.26281697
    -17.90490755       0.89334497     -16.96524370
      5.34576629      14.39529946      -2.21351977
      8.36855241     -24.51568935      10.93596162
      2.14879735     -24.72120730       9.74351611
    -15.25054402       2.69298255      -9.75721290
      9.50055106      18.95424814     -15.21755511
     -4.03633948      -8.41201317      18.28947251
     15.78733266      17.98714610      -8.78035512
     -7.96092417      -8.49261562      -1.74810211
    -14.93454802     -21.67762594     -28.05667243
      8.30586201      14.17871741      24.99565589
    -24.96233440      -3.08292892      10.27416048
      2.58336936     -27.95061200     -14.45152525
     24.88001446      -8.19764510     -11.26595243
    -13.92748716     -10.42449128       4.78058879
    -13.58194083      32.72354980       4.79541664
    -31.11828342       0.11262950       3.06433946
      4.68458423      -1.02532569     -14.05127014
     -8.74869762       1.98260873      -2.04334142
    -17.81209952      -7.10542188     -10.15843812
      1.48305766     -27.62163773     -20.73870571
     18.45478099      20.07941115      -1.93913875
