1      O        -2.41768206       0.63794887       4.21315740
2      O         3.46248166       3.13850307       0.18117673
3      O        -0.65186798      -3.54814671      -0.05595707
4      O         0.76502766       2.34354271       0.93317228
5      O        -4.82934312      -1.21961399       3.51129650
6      O         4.93013699       0.76667426      -0.75640818
7      O         4.08054625       3.24392195       3.08991390
8      O         0.53956170      -0.76592523      -1.76002704
9      O         0.08770023      -1.58235272      -4.79725683
10     O         0.52896075      -0.01875337       2.29638907
11     O         2.31617144       1.18997709      -2.67953167
12     O        -1.77212089      -1.52737035       1.61849117
13     O         4.62962015       1.52350801      -4.48867731
14     O        -2.34094770       4.17982486      -3.00567425
15     O         2.66357163      -3.02063216      -3.34113707
16     O         2.98920408      -2.05074440       1.98548224
17     O        -1.50153365       3.82510376       0.56689215
18     O         0.98681360       4.66023107       2.97652157
19     O        -2.90789241      -2.32157054      -4.98719222
20     O        -3.99197276      -3.84512624      -1.25989635
21     O        -1.03309167       3.01399972       4.75693951
22     O        -0.37892279      -3.60407524      -2.83368486
23     O         3.55286138      -1.93961443      -1.00279151
24     O        -2.52731626       1.75422291      -1.26339571
25     O        -4.44548305       4.84286794      -4.68152525
26     O         3.35907084      -3.89061540       4.06007927
27     O        -1.03365449      -3.52065927       3.45981145
28     O         4.30838611      -4.17168191       1.23277474
29     O        -3.75025840       1.99036114       1.86625133
30     O         1.35039648       1.84707125       4.25600099
31     O         1.52584807       3.88686805      -2.14928671
32     O         3.01592260      -0.90346740       4.94581292
33     O        -3.04016008      -1.08018349      -0.59785924
34     H        -2.21799533      -0.79016435      -1.00042511
35     H        -2.84126097      -0.69975498       0.33035802
36     H         2.07337428      -1.16000532      -4.96655352
37     H         3.44788268      -1.61342172      -4.49702616
38     H         2.07549529       4.16455994      -1.36347088
39     H         1.51978981       2.92380322      -2.27108504
40     H         1.94390833       2.45148116       3.75696096
41     H         0.57654466       2.36935652       4.54629836
42     H        -3.14725057       2.67002223       1.52089746
43     H        -4.15644615       1.51687624       1.10351232
44     H         4.89221527      -3.87672474       0.55452401
45     H         4.00023483       4.92216130       0.93369018
46     H        -0.30805073      -2.92758164       3.80245479
47     H        -1.85082273      -3.39529430       4.07303583
48     H         2.93868451      -3.21860494       3.50601092
49     H         3.70447809      -4.62787542       3.50795945
50     H        -4.72260825       3.93891848       4.84312081
51     H        -4.68535552      -4.45068879       4.71338381
52     H        -2.90025974       2.48951690      -1.80507447
53     H        -1.60556362       1.45452005      -1.52780869
54     H         2.70509531      -2.07363648      -1.49909610
55     H         4.19385159      -2.67839285      -1.19618102
56     H        -0.11979428      -3.64673717      -1.92212778
57     H        -1.12956190      -4.18114836      -2.95014582
58     H        -1.34436957       3.86188128       4.36498578
59     H        -1.59352919       2.32219195       4.43424107
60     H        -3.50377760      -2.98397595      -1.27922059
61     H        -3.60782392      -4.40948492      -1.98268713
62     H        -3.80931771      -2.09180043       4.60652427
63     H        -2.97082838      -2.94401107      -4.16083623
64     H         1.81611558      -4.80342113       3.00707535
65     H         0.31182689      -4.62161854       2.93444196
66     H        -0.98565131       4.70144942       0.56238093
67     H        -1.71117188       3.64596027      -0.38566655
68     H         3.54589387      -2.53310539       1.33638221
69     H         2.78780950      -1.14477275       1.66223831
70     H         2.86221803      -3.95160235      -3.49390757
71     H         1.80790738      -2.88077236      -3.90145388
72     H        -3.15668853       4.32771041      -3.50567241
73     H        -1.73797685       3.69382667      -3.64227098
74     H         4.12865474       1.07403702       4.81336725
75     H         4.11369327       2.09190526      -3.86189384
76     H        -1.65264667      -2.15682266       2.30785653
77     H        -1.09467450      -0.82481942       1.77856844
78     H         2.20840926       1.42160627      -3.59277980
79     H         3.17149423       0.75140759      -2.60004166
80     H         0.41274223       0.50787782       3.15123913
81     H         0.36078395       0.69513368       1.66013055
82     H        -0.22677158      -2.19080700      -4.05153016
83     H        -0.56753140      -0.85245377      -4.84493583
84     H         1.17596086      -0.41054402      -1.14273832
85     H         0.95762557      -0.69333259      -2.65600432
86     H         3.39647571       3.67929943       2.51927494
87     H         4.29079157       2.57413445       2.43715084
88     H         4.80945526      -0.18667861      -0.56913799
89     H        -4.09083220       0.83757630      -0.94923252
90     H         4.39921213      -1.58460056       2.99626650
91     H         4.81394982      -0.51487185       4.11273981
92     H         0.90064119       2.94972928       1.74625428
93     H        -0.10463723       2.56322328       0.49852254
94     H         0.14501579      -3.03479432       0.24556688
95     H        -1.32151414      -2.92677812       0.22452804
96     H         2.52998793       3.01011871       0.48928056
97     H         3.88986650       2.26786680      -0.11472011
98     H        -2.88938389      -0.22218074       4.33593564
99     H        -2.68664579       0.83320657       3.33161504
