1      O        -0.04075511      -0.52221174       0.37195036
2      O         4.74032076       2.30962611      -4.40952137
3      O        -3.30821608      -0.94210534      -3.94733022
4      O        -0.92596455      -1.03852828      -2.41763279
5      O        -2.16525112       2.53318015      -2.94801378
6      O         4.00745191       0.88936022      -0.87095232
7      O         4.34455908      -0.37721347       1.65295080
8      O         1.14798052      -4.94579268       1.35984995
9      O         1.34367892       1.68745315      -0.48115487
10     O        -0.09729813       3.95394461      -1.13956285
11     O        -4.75580496       3.38036430      -1.96844062
12     O        -0.40753671       1.57574687       4.29956733
13     O        -1.03071071      -3.20838809       0.15729501
14     O        -1.87273339      -1.11371003       3.35246603
15     O        -3.55669775       4.59245426       4.65961319
16     O         0.32032587      -3.47355956      -2.98356775
17     O         3.74600720      -4.59799880       4.76062406
18     O        -0.53412506       4.52284605      -4.63536362
19     O        -3.38518612      -3.53270222      -2.96879951
20     O         1.53676680       0.60780107      -3.15183034
21     O         1.87195157       3.54765763       4.85704819
22     O        -3.66095482      -4.84802336       0.23983110
23     O         2.52477456       4.79771691      -2.04117099
24     O        -1.43905288      -3.96294015       3.11817535
25     O         1.07758602      -2.05340795       4.93514751
26     O         2.17499500      -0.11579796       3.34761184
27     O         2.63585402      -2.96561650       2.66430454
28     O        -3.98968244       0.58455761       3.73905429
29     O         2.11173001       2.46312859       2.19227484
30     O        -3.67174661      -2.21479959       1.22977003
31     O        -0.90756576       3.11160265       2.08369398
32     O        -3.47058537      -0.31766101      -0.95628136
33     O         4.74655068       3.20836099       1.52903039
34     H         4.07242289       2.53902073       1.77598947
35     H         4.75999861       4.01102389       2.06071567
36     H        -4.24348729       0.26087487      -0.88000804
37     H        -2.72879365       0.18339269      -0.53045042
38     H        -0.52790730       2.78997437       2.99989782
39     H        -1.23496887       4.00656568       2.14609426
40     H        -4.46655192      -1.67170289       1.21561425
41     H        -3.19977731      -1.97336691       0.37329717
42     H         2.16072226       3.31582738       2.70617446
43     H         1.19542488       2.38676266       1.78564575
44     H        -4.14158184       1.47526334       4.06166132
45     H        -3.77983807       0.10350013       4.60646810
46     H         2.69523351      -3.92486288       2.76396062
47     H         2.38187616      -2.86130029       1.74300464
48     H         2.50229382      -0.45927922       2.51940315
49     H         2.52473974       0.77080298       3.47994267
50     H         1.47605718      -1.20404509       4.65882491
51     H         1.37373161      -2.70641504       4.27190745
52     H        -1.32992538      -3.01710287       3.17839581
53     H        -2.16093671      -4.09310635       3.71021225
54     H         1.97393098       4.02969331      -1.64603519
55     H         1.83266156      -4.73468134      -2.54774516
56     H        -4.21986438       4.45306266       0.62593975
57     H        -4.06914461      -4.02177840       0.55886228
58     H         2.27052901       3.15831294      -4.33298650
59     H         1.00194835       3.81993353      -4.98267880
60     H         1.06215015       1.23745441      -3.69720729
61     H         1.78372279       1.08802907      -2.34536126
62     H        -3.74783431      -3.85484451      -3.82523325
63     H        -4.10226063      -3.34884407      -2.37027826
64     H        -0.80637189       4.82618325       4.49400971
65     H        -0.42663692      -4.66083830      -4.10680296
66     H         3.72093695      -3.65707013       4.48563386
67     H         2.84972262      -4.98337203       4.81804306
68     H         0.61850720      -2.67925791      -3.47536476
69     H        -0.01964214      -3.19618363      -2.08159074
70     H        -4.52233665       4.66617457       4.47986120
71     H        -3.44263464       3.75536541      -4.88584851
72     H        -2.63293946      -0.70917138       3.91083159
73     H        -2.41666663      -1.40891601       2.54597552
74     H        -1.97053254      -3.47372015      -0.08266969
75     H        -0.63475123      -3.85435617       0.75840190
76     H         0.04244665       0.77728055       4.04802725
77     H        -1.29114003       1.43004469       4.83532558
78     H         4.54813963       4.03162567      -1.93934387
79     H        -4.26395229       3.46562892      -1.13089135
80     H        -0.57748888       4.40747508      -0.40335059
81     H        -0.54704196       4.27388754      -1.92976300
82     H         0.74485201       1.04911188       0.07690364
83     H         0.71450455       2.31203967      -0.97619831
84     H         1.82375765       4.75601727       0.69768507
85     H         0.54290525       4.34350518       1.51088869
86     H         4.14411218       0.49808974       1.17061642
87     H         4.64666799      -0.22131850       2.55636012
88     H         3.60945306       0.00892442      -0.99261938
89     H         3.23196636       1.50633549      -0.75110080
90     H        -3.11310122       2.55735639      -2.59107225
91     H        -2.12536710       3.20700215      -3.62909982
92     H         0.03606433      -0.80955148      -2.59703786
93     H        -1.43060424      -1.03761376      -3.27166752
94     H        -3.66439152      -1.82331848      -3.74988771
95     H        -3.42320464      -0.29926526      -3.20780967
96     H         4.79398023       2.10751750      -3.48799738
97     H         4.79718340       3.27445176      -4.44803611
98     H        -0.62478414      -0.84520214      -0.31199767
99     H        -0.05394271      -1.19993011       1.06304507
