     -1.94156468       6.72729105      -9.33416051
     -4.01071825       2.53494106      -6.91040100
      5.89285673       3.95157818      -0.83295028
     -2.09066175       1.72725789      -0.67083004
      2.86604868       2.75237751      -0.19057304
      3.49620370       7.95155459       4.72422595
     -2.33761078       0.66191484      -3.82351463
     -3.26373828       1.04796968       1.83174664
      4.95432313       0.84131515       8.85441728
     -2.28415489      -6.52882543       1.95102038
      3.11461164       1.03569349      -7.72660745
      0.50533891      -5.35953806       0.22379883
      4.07365058      -5.84053534       3.04743736
     -2.86803385       3.94317753       3.50897524
      3.24254244       0.21682333       1.12261908
      2.40769410      -1.64159224       1.32405456
     -5.93598420       7.13048529      -3.45923257
      0.39518554      -5.93602124       3.96708197
     -4.93567459       1.54034178      -2.87120711
     -3.84309542       2.66315748      -4.28334686
     -4.61828485      -7.30537856      11.17675820
     -5.05428092       3.96297806      -4.33942367
      2.09770683      -5.22444100       1.67446574
     -5.32014625       3.40345042      -4.12909553
     -0.20229232      -1.62186691      -1.37441623
      0.07726341       3.36586476       0.59886283
     -2.53898688      -3.69439936      -0.03670342
      0.21651040       5.23342890      -2.95022821
      0.47042418       5.79725168       2.29926275
      7.65608070       0.46054714      11.00014535
     -4.69137865      -7.99599985       3.17183611
      0.43735581      -0.69548072      -1.37956559
     -2.95634126      -0.06604351      -5.68456938
      1.53316305      -8.19373163     -18.70665926
     10.67102492     -23.40985565      22.60045441
      9.89383285      -6.79666884     -19.64071280
     -2.05932370     -26.62341181      14.35151201
     -1.78794206     -29.55756775     -10.48790894
     -0.66799617     -26.18994880      19.91487958
     18.21642936      24.43530355     -12.82052763
     -4.26879720      34.29336737     -15.13056240
     21.17999194       8.25701258      -0.21288842
     16.52753528      -6.50641587      40.99214224
     -2.29343977     -19.02618616     -21.67874890
     12.04644190      -6.19661198      -4.16290881
     20.06966152      -1.01572562     -11.78818307
      6.08129268     -17.56980826      -3.16980989
     27.74709936      -0.16740196     -18.22548069
     -4.55860514     -26.08551801       7.66106512
      6.26560367      -7.46081283     -15.65915714
     21.49743987     -28.65829956     -20.38103085
      6.94558485      13.49613631       4.72303340
     14.51116840     -19.62153363      17.95417859
    -11.80461714      20.75300830      -7.63208382
      1.21191853       8.28389397       0.11342782
      9.60861836      12.10684685      22.20410980
    -20.61118016     -10.58940515       1.23734640
     24.60322171     -13.29191111       9.01056679
     12.44199727      20.17931950      -4.64659894
     -2.31064465      10.89398309      -7.91387828
     25.67675172     -16.93863681       1.99876045
     21.13189830       7.28055659      11.39455715
     -4.06933890       9.22158848     -12.34739339
      0.95875287     -15.42127808      10.62327323
     13.02846575      -7.08500744     -26.84343957
    -12.09075340      -5.27373963     -10.55431819
     -0.85110599      -6.14693313      15.84268806
     16.97140058      -0.49080178     -16.92848663
      3.79304634     -13.76705773      16.89058713
     26.08682473      14.01824923       1.74464387
     20.74506471      -5.06498686      -5.65919124
     -5.08801990      -4.31854308       6.25122489
      0.32278142       1.92136204      -0.29607992
     18.17199067     -17.44106420       9.02366634
     12.20663765      10.63227424      20.86308230
    -17.43480501     -16.86522565      -5.79976984
     -6.99745047      13.67471270      -6.41975804
      1.27934470       1.40718095     -42.26177754
     13.11564921     -25.81014235       6.59623193
     -3.73151465     -12.15658796      -3.26849929
    -32.46733748      10.22866519      13.81206351
    -15.48665011      -3.58782864      10.55782403
     10.06819896      12.15882000      25.00039316
     -6.95710780      24.37919013     -13.14974807
      3.88406930       8.32870030       9.06505911
     13.05180456      -9.11351258      15.36499847
     17.96098492       3.15134786       8.70275855
     10.40512124     -17.64572324      -0.54011329
     -5.64505913     -30.44852965      19.99406152
    -18.91223062     -14.03687097       2.49572442
      9.95295600      14.27238001      21.03734241
     -3.04424705     -11.84953552      29.50967304
      5.24823786      -7.63273497      -4.78313914
     21.86897659     -11.61326173     -26.40800424
    -16.75478390      -4.49764481     -11.68631746
    -18.53624623      18.59809413     -14.28865527
     -7.98133533     -13.02868136     -18.13207764
     -5.63363243      10.42556452      13.99802643
     -5.09921147      -4.07030622     -27.52739453
