1      O         1.89331500      -4.92439657       4.10702311
2      O         0.23944522      -3.69530580      -4.06298571
3      O        -2.02568720       3.30545316       0.40581553
4      O        -1.56340617      -3.25442575       0.90053863
5      O         3.35900399      -3.35066741       0.48133738
6      O        -1.09063825       0.17463829       1.27743333
7      O         4.75096488       2.42567105      -3.66618467
8      O         1.67656689      -1.23450241       0.96034168
9      O         2.73474833       4.00370117       1.68072703
10     O         4.97923315       2.18702239       2.18318856
11     O        -4.82172970       2.25483553      -0.61064431
12     O        -1.63601575       4.72780540      -3.12523363
13     O        -1.40325644       1.69681339       3.44570941
14     O        -3.05872953       3.54901022       4.75201852
15     O         0.83472388       0.85912560      -3.08620768
16     O        -3.97281286      -3.49860801      -4.27139995
17     O         3.30831202       4.91755450      -3.08559148
18     O         4.64970377      -2.30869689       3.46159123
19     O         1.13325681       2.27110271       4.58222216
20     O         1.99952950      -0.21147234       3.64872415
21     O        -4.00569368       0.33275208       3.88925673
22     O        -3.55644770      -1.49532418       1.66516866
23     O        -2.55569987       0.71891659      -1.42881771
24     O         2.60619939      -1.70725592      -1.90302500
25     O         3.87398352      -0.49233106      -4.31550859
26     O        -2.29756853      -0.44020358      -4.17648330
27     O        -0.55011700      -1.41038750       3.90322799
28     O        -3.56992807      -2.12865024      -1.81389261
29     O        -3.25838570      -4.59223678      -1.05313744
30     O        -4.98460209       4.85749281       3.16210662
31     O         0.64911221       3.15825308      -1.16617201
32     O         2.67928046       1.22862720      -0.23161970
33     O         0.82129833      -3.87222003      -0.82546735
34     H         1.71726508      -3.67317163      -0.46800758
35     H         0.74110414      -3.19510976      -1.46503535
36     H         2.59963650       0.25681855      -0.31282139
37     H         3.55804360       1.64671009      -0.30712593
38     H         1.35831984       2.64911057      -0.66450373
39     H         0.93477917       4.07386002      -1.19764926
40     H         4.88004835      -4.21986254       3.01726247
41     H        -4.15661233       4.71513641       3.67617921
42     H        -2.97377216      -4.78239808      -1.96056400
43     H        -2.65788251       4.81250030      -0.53560414
44     H        -3.09704395      -2.55684401      -1.06465093
45     H        -3.64488156      -2.86233838      -2.59073089
46     H        -1.13862947      -1.95298502       3.33628996
47     H        -1.19674619      -1.02744024       4.59436853
48     H        -2.82793539      -1.21978229      -3.94595187
49     H        -2.39119938       0.08424297      -3.37738621
50     H         4.08104935       0.43807636      -4.29332068
51     H         3.29259199      -0.67453030       4.94281790
52     H         2.77418565      -1.65169543      -2.84986447
53     H         3.51694551      -1.57928116      -1.54873123
54     H        -3.00645951      -0.13849404      -1.24869916
55     H        -3.22107027       1.41549126      -1.25536950
56     H        -3.01149465      -0.67497369       1.73147870
57     H        -2.96462597      -2.28011172       1.58521157
58     H        -4.82394160      -0.08724323       3.99977500
59     H        -3.59715580       0.30961258       4.77559485
60     H         1.15090449      -0.60108821       3.92565575
61     H         2.00743396       0.73747339       3.93744574
62     H         1.37476665       1.96807927      -4.49991637
63     H         0.18198710       2.11350383       4.33349346
64     H        -4.68560529      -2.11368356       2.77186851
65     H         3.83408009      -1.96684166       3.05754330
66     H         3.68159489       4.04252030      -3.17561374
67     H         2.36564135       4.86191385      -2.78119328
68     H        -4.40482425      -3.01828667      -4.96360287
69     H        -4.41863965      -4.33776539      -4.05850309
70     H         0.70477657       1.75129534      -2.64342785
71     H         1.27862449       0.34232507      -2.43439206
72     H        -2.45957769       4.14994393      -4.68645140
73     H        -2.44299815       2.96719148       4.27577125
74     H        -1.46200336       1.29297160       2.51334301
75     H        -1.65278050       0.94289076       3.99735393
76     H        -1.37374297      -4.45071174      -3.59106829
77     H        -0.79592153       4.41069649      -2.63578685
78     H        -4.57182717       3.19213805      -0.68083738
79     H        -4.59988575       1.99128516       0.34539154
80     H        -4.99494874       3.11341262       2.53427747
81     H        -4.57869686       1.63626312       2.86216238
82     H         3.16632362       3.21610944       1.92933758
83     H         2.55117206       4.48636500       2.50038493
84     H         2.23048583      -2.02091878       0.72834525
85     H         1.90851642      -0.66750932       1.75982462
86     H        -4.56841058       2.72287820      -4.31025248
87     H        -4.83162898       2.00189665      -2.90836879
88     H        -1.21966823       0.59521435       0.43215109
89     H        -0.09477670      -0.02125423       1.36468774
90     H         3.97058683      -3.46122178      -0.26073775
91     H         3.18755169      -4.27652654       0.85237445
92     H        -1.18663367      -2.66684354       0.27633382
93     H        -1.61932510      -4.16341849       0.49391589
94     H        -1.33999933       3.37403160      -0.28997790
95     H        -1.50812508       3.37213700       1.26525644
96     H        -0.10013124      -2.74446361      -4.20287868
97     H         0.59864748      -3.93424031      -4.90334166
98     H         2.78938155      -4.90054521       4.63620391
99     H         1.38971690       4.18313391       4.29723606
