1      O        -2.08724537       3.85633120      -1.87836273
2      O         2.70923782      -1.76815133       3.58432111
3      O         0.69181637       4.44581783       3.08399695
4      O         0.06272080      -0.42343838       0.27566358
5      O         1.85397061      -4.21949547      -4.20495633
6      O        -0.01586341       2.81008954       0.72496190
7      O         2.12588372      -0.22011968      -1.36796242
8      O         1.00615902       3.78333399      -1.51731436
9      O        -4.83577952      -3.65277382       2.20131320
10     O         4.53418850       4.97691259       4.98791552
11     O        -2.47594067       2.33371768       2.25456683
12     O        -2.78535694      -4.69250183      -4.92591848
13     O        -0.93093059      -3.51241950      -2.30325707
14     O         3.28989009      -0.09047819      -3.92376331
15     O        -0.82311496       1.28125149      -4.98888598
16     O         3.26758560       2.34607473      -3.04541976
17     O         2.29620097       4.86971010       0.47529053
18     O         4.90367838      -1.43387100      -0.66680148
19     O         1.92378140       1.96853556       3.77257039
20     O        -2.99152500      -1.32818142      -2.75868409
21     O        -3.07424641      -0.54763902       2.16723560
22     O        -1.30784441       1.08368568      -2.17595304
23     O        -2.14229143      -2.35284359      -0.16905355
24     O         0.34255801      -2.17549225      -4.78237739
25     O         1.20603541      -2.69749691      -0.54578624
26     O        -2.57831920      -1.84610033       4.65283641
27     O         4.03551396       3.67322615       2.34089936
28     O         3.71194006      -4.93179668      -2.14595629
29     O        -1.90185616      -4.74471715       1.61800980
30     O         0.47987308      -0.24671135       2.99182631
31     O        -3.57376982       1.94938893       4.73223906
32     O        -4.09922170       1.81584383      -2.52465690
33     O        -4.23024691       3.55186584       0.05623665
34     H        -4.62709137       2.90695248      -0.54483124
35     H         4.93168621       4.06226717       0.34531495
36     H        -4.05320956       0.87406725      -2.37722630
37     H        -3.98141476       1.94379831      -3.47360039
38     H        -2.58057617       2.00973566       4.84638366
39     H        -3.80386812       2.05517622       3.79387937
40     H        -0.13683481      -0.44739571       2.25695846
41     H         1.26100214      -0.78445672       2.79490092
42     H        -2.37129894      -4.05073006       2.12502388
43     H        -1.99977090      -4.56683144       0.68276146
44     H         3.33977997       4.87642900      -3.02263085
45     H         4.46804230       4.45089154      -2.04607747
46     H         3.65383847       3.12416568       3.06314366
47     H         3.31454471       3.91390125       1.72501129
48     H        -2.18109694      -2.73576963       4.67168404
49     H        -2.83941386      -1.67624196      -4.42650674
50     H         0.59969201      -2.91998195      -1.28422462
51     H         1.67214851      -1.94208996      -0.97458103
52     H        -0.18752218      -1.88263573       4.43951033
53     H         0.17050582      -1.57125293      -4.05206293
54     H        -1.23513534      -2.05942898      -0.11486860
55     H        -2.59478962      -1.98465735       0.60229959
56     H        -1.11234859       1.15017208      -1.20180474
57     H        -1.53487905       2.02938688      -2.29003508
58     H        -3.06625827      -0.97809173       3.05956173
59     H        -2.61219432       0.36736004       2.33447301
60     H        -2.92392055      -0.34646385      -2.64739624
61     H        -2.97637709      -1.80202036      -1.94055920
62     H         1.71618164       1.22730185       3.18840594
63     H         1.13295488       2.49770132       3.85104927
64     H        -4.74001811      -1.48313424       0.27629553
65     H         4.43517433      -2.25517031      -0.74786542
66     H         2.15869271       4.33757271      -0.32971712
67     H         1.98625650      -4.21845116       0.25183581
68     H         4.14408857       2.67879676      -2.69696062
69     H         2.58102610       2.96951842      -2.72514480
70     H        -0.86565043       0.77906325      -4.20369917
71     H         0.04777326       1.25341248       4.59574756
72     H         4.17612953      -0.29732227      -3.60226228
73     H         3.24042996       0.96689853      -3.93286411
74     H        -1.55236120      -3.62026104      -1.54627410
75     H        -1.32113224      -4.05947893      -3.01060376
76     H        -3.66540961      -4.27078839      -4.75416275
77     H        -2.89296069       4.48407149       4.54260846
78     H        -2.95646623       2.17460972       1.43314714
79     H        -1.82498369       3.07340836       2.12512543
80     H         4.62806280       4.44397225       4.19963987
81     H         3.56873465      -4.73004505       4.95259426
82     H        -4.86986115      -4.64310488       2.22249008
83     H         4.72097974      -3.28545524       2.93433485
84     H         0.47782372       4.40062393      -2.11149279
85     H         0.35487979       3.10067883      -1.21466550
86     H         2.24450418      -0.01538751      -2.32701310
87     H         3.02035453      -0.13225622      -1.00281226
88     H         0.21371793       2.09128814       1.36346273
89     H         0.69164726       3.43877971       0.73886758
90     H         1.55965854      -3.32684034      -3.91193565
91     H         1.12913259      -4.40753515      -4.80688324
92     H         0.55693538      -0.05603414      -0.53390978
93     H         0.46635024      -1.29342649       0.41658286
94     H         1.11650691       4.50323200       2.25749804
95     H        -0.25259389       4.51938553       2.92167403
96     H         2.14883263      -1.99764445       4.47329273
97     H         3.37928035      -1.13477156       3.85155162
98     H        -2.63573661       3.68726846      -2.66049407
99     H        -2.61023353       3.55514731      -1.12002881
