1      O         2.19452769       4.81985005      -1.55636397
2      O         0.38823510       1.79070410      -2.36446939
3      O         2.81878902       2.96471857      -3.47965479
4      O        -2.76832080       1.14356077      -2.91325240
5      O        -1.17079546       2.24607025      -4.80055170
6      O         4.82798001       4.32119222       4.95297824
7      O         3.62889763       0.81617477       3.80093880
8      O         4.92376143       1.10525011       1.10523594
9      O        -1.75289319      -3.56274024       2.77051441
10     O         0.98350794       3.68972025       0.70080697
11     O         0.71424315      -0.24525765      -0.63577335
12     O        -0.63234012       1.31876330       1.29908873
13     O         1.33662708      -0.02504878      -4.37828494
14     O        -2.58247719      -1.41905433       1.03720387
15     O        -3.08748032      -3.45849205      -4.80570947
16     O        -4.92521374      -1.27884146      -2.19555707
17     O         3.78364084      -3.22527213       3.76554943
18     O        -1.76298319      -0.95395341      -3.65535715
19     O         1.97806488      -0.77787067       1.67268801
20     O         1.48503342      -2.76436435      -3.20001558
21     O        -0.14834584      -1.32593360       3.22020504
22     O         1.12931464      -3.86070632       4.35804135
23     O        -2.99805800       2.86099490       0.63850332
24     O        -2.39958091       0.52442696       3.49310521
25     O        -4.25656880      -0.79864833       4.89857173
26     O         4.67968390      -1.97186876       0.64785494
27     O        -0.83625512       4.98653782      -3.17443458
28     O        -1.18654338      -2.51844073      -1.02456004
29     O         3.90473157       3.62114249       1.56917154
30     O         1.03578216       3.50739998       3.73003193
31     O        -3.36226400       4.04701850      -2.70216525
32     O        -2.93849950       3.39679625       3.52746711
33     O        -4.47291373      -4.88331413      -0.41785210
34     H        -3.92028608       4.74801983      -1.14406245
35     H        -4.15614576      -3.97700029      -0.38439877
36     H        -3.11055266       2.95429995       2.67098465
37     H        -2.29541110       4.06454066       3.35438702
38     H        -3.95475165       4.40605186      -3.38652638
39     H        -3.29300330       3.05347399      -2.74451711
40     H         0.16731032       3.22695503       4.04321028
41     H         1.23863980       2.88542260       3.01782931
42     H         4.11368337       4.26943029       0.86039757
43     H         4.00244009       2.72186167       1.24237555
44     H        -0.86229905      -3.43397781      -0.76903160
45     H        -1.88470574      -2.24828936      -0.33903719
46     H        -0.22843523      -4.36228841      -2.73165727
47     H        -0.73430782       4.15831373      -2.66391914
48     H         3.83422249      -1.66347619       1.01426518
49     H         4.73803533      -1.92156410      -0.33351461
50     H        -4.89324274      -0.05809592       4.54904609
51     H        -4.37430744      -1.71304064       4.56564843
52     H        -2.99759933       0.13590599       4.18777680
53     H        -2.12380211       1.38420100       3.82806843
54     H        -3.86735621       2.45066390       0.88305356
55     H        -3.30377657       3.76232600       0.35174369
56     H         0.52159966      -4.24724453       3.58764247
57     H         1.61783917      -4.70063251       4.59107884
58     H        -0.72937747      -2.15651319       3.18591878
59     H        -0.82688216      -0.62880850       3.24373072
60     H         1.50226453      -2.96991924      -4.15053056
61     H         0.54903168      -2.74914665      -2.92375152
62     H         1.06842221      -0.88432791       2.19087172
63     H         2.29356037       0.16167614       1.78719569
64     H        -0.85239161      -0.95471778      -3.97260985
65     H        -1.88475166      -1.48681181      -2.80962518
66     H         3.88402080      -2.88923484       2.90652950
67     H         2.79772415      -3.17086476       4.03323581
68     H        -4.79353950      -2.26009483      -2.16673955
69     H        -4.95169235      -1.01516547      -3.13876531
70     H        -3.65646399      -4.27828699      -4.86986445
71     H        -2.24096925      -3.66455048      -4.46107430
72     H        -2.14398491      -0.63761649       1.44392736
73     H        -3.56977705      -1.32622399       1.10326056
74     H         1.54426850      -0.88511277      -4.06990935
75     H         0.97741111       0.59471007      -3.64793248
76     H        -0.30264243       0.74864939       0.56707637
77     H        -1.39232753       1.76704757       0.79234640
78     H         1.42901874      -0.42552141       0.02263618
79     H         0.21599371      -1.02898726      -0.82220119
80     H         0.47115539       2.84898383       0.86095068
81     H         1.82664280       3.71616277       1.13430970
82     H        -2.21771468      -2.96990555       2.14274289
83     H        -2.27685545      -3.35155216       3.53507070
84     H        -4.91509357       0.15305423       0.71963424
85     H         4.95839585       0.93419280       2.04944250
86     H         2.78429199       0.44158786       4.15263060
87     H         3.93390661       1.68546114       4.15399442
88     H        -4.55034893       3.92509581       4.30474251
89     H         4.53557939      -4.81663491       4.58668411
90     H        -0.49293298       1.69669330      -4.37452680
91     H        -1.14803728       3.09699104      -4.36908423
92     H        -3.05830970       0.32257417      -3.37587626
93     H        -1.82847276       1.11164667      -2.75170900
94     H         2.86129151       3.57352044      -2.69877403
95     H         3.61349103       3.11530454      -4.04453890
96     H         1.02584573       1.29996705      -1.74444254
97     H         0.89179658       2.50436031      -2.69958741
98     H         1.95865201      -4.27031054      -1.87398837
99     H         1.67048191       4.56213987      -0.74019637
