1      O         2.47563490       0.09348469      -1.02414705
2      O         3.38260287      -4.96301956       3.02012570
3      O         4.60688523       0.84644541      -3.24531528
4      O         0.71936929       3.97482130       3.27170561
5      O         1.00181175       3.73113015       0.36899885
6      O         2.26109610      -1.23258816       1.30056576
7      O         3.08604564      -2.12517731      -2.56436543
8      O         1.33440718       1.33933547       2.95817719
9      O        -1.09733564       0.91432201       1.58341142
10     O         4.83663528      -2.25118908       2.55922045
11     O         3.68589601       4.30893278       0.06928198
12     O        -0.16165490       1.42825726      -1.43520043
13     O         4.78496239      -4.50609651      -4.07284895
14     O        -1.07534634       2.56690363      -4.37218635
15     O         0.21200892       4.34797198      -2.96115959
16     O         0.43778952      -1.48942310       3.09599480
17     O        -1.81392712       4.30409409       0.25600401
18     O        -1.40174037      -2.10873221       1.06690735
19     O         3.42719592      -1.73147377       4.87953457
20     O        -0.64414622      -3.56848550       4.93915923
21     O        -3.79777179      -0.28238334       1.01371731
22     O         4.11074643       0.89862045       2.43323180
23     O         2.84218079       3.59773232      -2.61206435
24     O        -2.23614854       0.08807877       4.37593550
25     O        -3.02130662      -4.10968597       3.25593492
26     O         1.82443026       1.33306556      -3.97437520
27     O        -3.08463180      -3.01151532      -2.44783189
28     O        -3.45833378       3.49603468       2.21076422
29     O        -2.62037898      -0.53707245      -1.42154176
30     O        -4.13316540      -3.60939148       0.06073861
31     O        -4.18397873       2.99849294      -4.90029493
32     O        -0.43740719      -3.38751562      -1.38493087
33     O        -3.86802702       2.49064378      -0.53797959
34     H        -3.84042951       1.55282376      -0.79838170
35     H        -2.98765871       2.93474145      -0.53736305
36     H        -0.64200971      -3.00397103      -0.51578243
37     H        -1.29615198      -3.71376488      -1.73783235
38     H        -4.28471187       2.05839756      -4.99149903
39     H        -3.25671676       3.03278189      -4.50374299
40     H        -4.40057040      -3.13287935       0.87397109
41     H        -4.06356668      -4.57323934       0.29139492
42     H        -1.84961862      -0.00709238      -1.18404031
43     H        -2.17555679      -1.31317491      -1.82077516
44     H        -2.58223481       3.03281476       2.65288868
45     H        -3.31760669       3.47442669       1.22099796
46     H        -3.62167071      -3.42395715      -3.19468783
47     H        -3.57947791      -3.27109117      -1.60938641
48     H         2.03621397       2.01095216      -3.35931230
49     H         1.25263263       1.67227821      -4.70068612
50     H        -3.09724247       4.98886404       2.92100516
51     H        -2.93556444      -4.12369766       4.17959238
52     H        -1.94725458      -0.84377194       4.36502256
53     H        -1.65876950       0.53434660       3.76328844
54     H         3.19193592       4.04540484      -1.83611157
55     H         1.93999269       3.97902495      -2.72051862
56     H         4.88906891       0.80388995       1.82453456
57     H         4.47776503       1.28920961       3.26594839
58     H        -3.49644301      -0.49852858       0.10512183
59     H        -3.99737725      -1.21697885       1.39292107
60     H        -0.36479203      -3.16972103       4.09806356
61     H        -1.08307585      -2.90766651      -4.49154628
62     H         3.46476750      -0.75696865       4.99224017
63     H         3.61590546      -2.04767542      -4.19092186
64     H        -0.94820530      -1.42664047       1.59718125
65     H        -1.58326827      -2.82649578       1.72841798
66     H        -0.91776705       4.12650117       0.55742795
67     H        -1.61027983       4.84894713      -0.53135688
68     H         0.68581494      -0.46729620       3.29618269
69     H         0.90267772      -1.64614842       2.20446042
70     H        -0.23042544       4.90336135      -3.64098244
71     H         0.08750623       4.82599561      -2.08783908
72     H        -1.22010884       2.94044842       4.71693412
73     H        -1.68370216       1.85550695      -4.22739456
74     H         4.30843019       4.68596293      -3.79818690
75     H         4.38274326      -4.32161890      -4.93570648
76     H        -0.07855075       0.94853966      -2.24748385
77     H         0.21860015       2.33309260      -1.63051426
78     H         4.35661673       3.58101713       0.05795749
79     H         3.66933705       4.70738108       0.98238530
80     H         4.63483411      -1.68182007       3.31454194
81     H        -4.43897778      -2.86432195       2.86188715
82     H        -2.10497622       0.92255470       1.57060597
83     H        -0.77287803       1.09942824       0.68008120
84     H         0.71602793       1.20513874       2.24271223
85     H         2.21677866       1.25606516       2.46258741
86     H         3.41077247      -2.39015229      -1.67595999
87     H         2.14916851      -2.27958362      -2.36685692
88     H         2.21100115      -0.78304207       0.47522886
89     H         2.96483604      -0.74680862       1.78200426
90     H         0.73411737       3.99602939       1.30594155
91     H         1.97616887       3.96405075       0.28136235
92     H         0.93198663       3.10202709       3.61530859
93     H         1.51258569       4.58318761       3.36893960
94     H         4.97870155       1.67013254      -2.87265126
95     H         3.61741108       0.93785969      -3.20736143
96     H         3.77635741       4.38317567       3.59490265
97     H         3.50714671      -4.03035638       3.24249554
98     H         2.13833884       0.95091645      -1.40314750
99     H         2.83324289      -0.52788632      -1.71977201
