1      O         1.78695170      -1.09014977      -3.09138802
2      O        -4.03973418       4.09584562      -3.13080453
3      O         3.94910994      -3.68998493      -1.23079898
4      O        -4.63058145       2.45420732       2.18257946
5      O         2.62526495      -3.36220834       3.19082721
6      O         1.90542451      -3.85863697      -3.36818429
7      O         0.61387751       4.83847344       4.47023607
8      O        -0.40446052      -0.02517744      -2.01633031
9      O        -1.86070665       1.81948204       1.25081668
10     O        -4.60358816      -1.83578633       3.36648171
11     O         3.42909057       4.93188683       1.13065764
12     O        -0.70500667       3.64826849      -2.99879111
13     O         3.22090010       3.85815967      -3.73937174
14     O         1.25823624       1.91738637       4.65557008
15     O         4.35363774      -2.77188437      -4.26585980
16     O        -2.36219728       3.06012592       4.00223362
17     O        -1.36061846      -2.71333256       0.04345671
18     O        -1.65267020      -1.58807403       3.96668682
19     O        -3.27478994      -4.57752286      -0.95613497
20     O        -3.00243256      -3.43500138      -4.18757438
21     O        -0.77762881      -3.58701716      -2.52152266
22     O         3.76771365       1.11984352      -0.23485666
23     O         1.91470361       1.70466574      -2.55230106
24     O         4.89131071      -0.03694025      -3.51319960
25     O        -4.50921776       4.91269742       3.51692011
26     O         3.54216904       0.84400999       3.90436620
27     O        -3.46944328      -1.52603762      -1.02286747
28     O        -3.51639392       2.20170476      -1.01257325
29     O        -2.44814705       1.18808505      -3.40159701
30     O         3.72145224      -2.03482138       0.89616516
31     O        -1.93237913      -4.83833896       1.59248488
32     O         1.34935407       0.01249701       0.82301499
33     O         0.53714204       2.80297541      -0.33420649
34     H        -0.18619209       2.30237844       0.11713180
35     H         1.01305895       3.24604817       0.38032504
36     H         1.67145106      -0.88059635       0.95396413
37     H         0.43568159      -0.02804408       1.16522108
38     H        -1.61767493       4.28581508       1.87983365
39     H        -2.69623406      -4.42096477       2.07166497
40     H         4.62603488      -1.83389796       1.26249107
41     H         3.17151872      -2.25682891       1.73928801
42     H        -1.82702594       1.78041303      -3.86070687
43     H        -1.83374504       0.65157790      -2.87166930
44     H        -4.49066740       2.34792472      -0.72875081
45     H        -3.51771082       1.78585807      -1.91739714
46     H        -2.91526187      -1.81889639      -1.82334451
47     H        -2.85996573      -1.79149249      -0.34094181
48     H         3.90182635       0.84232177       4.85099938
49     H         3.47452913      -0.09791324       3.79049011
50     H        -4.63259451       4.41729724       2.65193759
51     H         4.64535257      -4.90817611       3.96622371
52     H        -4.70568997      -0.62388742      -2.88612860
53     H        -4.45369379       0.74934595      -3.54681110
54     H         1.42291037       1.89859186      -1.73602868
55     H         2.53840381       0.99372062      -2.34085579
56     H         2.82987736       0.84204023      -0.21100021
57     H         4.41786959       0.37170098      -0.30536019
58     H        -0.88858000      -4.55195185      -2.49650487
59     H        -1.53207289      -3.26814806      -3.07218462
60     H        -3.72886277      -2.84851561      -3.85243991
61     H        -2.59318571      -2.96428399      -4.92771486
62     H        -4.02409352      -4.13057028      -0.57114639
63     H        -2.63086348      -4.89524412      -0.35363474
64     H        -0.72306564      -1.97803805       3.99587939
65     H        -1.62019064      -0.64702946       3.71330934
66     H        -1.03508216      -2.81509322      -0.87329537
67     H        -0.96597356      -3.39183546       0.64239229
68     H        -3.09958582       3.05605451       4.66759422
69     H        -2.63661393       3.90793638       3.52229356
70     H         3.99920293      -3.65525406      -3.99334664
71     H         3.88977269      -2.14748426      -3.71722682
72     H         2.10128604       1.72927660       4.19092631
73     H         1.49172756       2.27583845      -4.48591710
74     H         4.18033417       3.71903326      -3.56854191
75     H         2.71013024       3.31412402      -3.08207255
76     H        -1.68420096       3.73458211      -3.12181225
77     H        -0.45775120       3.15064006      -2.17134731
78     H         3.50248058       3.95409692       1.21668258
79     H         3.73362987      -4.82710597       0.25158332
80     H        -3.62972156      -1.82274951       3.48542921
81     H        -4.85321452      -2.62052706       3.83031609
82     H        -2.47150466       1.67226531       1.99599520
83     H        -2.40718943       2.08211044       0.48245323
84     H        -0.00197189      -0.22241341      -1.11897662
85     H         0.38401171      -0.30920313      -2.54517677
86     H         0.32335074       4.80200645      -4.61244237
87     H         1.07509603       4.05117091       4.18874466
88     H         1.05672401      -4.04314985      -2.93140181
89     H         2.49991007      -4.65784959      -3.42491734
90     H         2.99491183      -4.14811803       2.76617477
91     H         2.15029915      -3.65135086       4.01535145
92     H        -4.92755135       2.26188756       1.25247925
93     H         4.78472280       1.95170541       2.81105884
94     H         3.63606207      -3.14896762      -0.49140836
95     H         3.65291664      -3.32456933      -2.12637300
96     H        -3.93249882       4.24112428      -2.13538334
97     H        -3.71459257       4.90247504      -3.61650009
98     H         1.75824516      -0.75115881      -3.96863224
99     H         1.82991358      -2.04601672      -3.10667738
